"state_alpha","GEOID","crop","yield_prediction","drought_prediction"
"KS","20129","WHEAT",1,1
"KS","20131","CORN",1,1
"KS","20131","SOYBEANS",1,1
"KS","20131","WHEAT",1,NA
"KS","20135","CORN",1,1
"KS","20135","SORGHUM",1,1
"KS","20135","WHEAT",1,1
"KS","20149","CORN",1,1
"KS","20149","SOYBEANS",1,1
"KS","20149","WHEAT",1,NA
"KS","20153","CORN",1,1
"KS","20153","SORGHUM",1,1
"KS","20153","WHEAT",1,1
"KS","20165","CORN",1,1
"KS","20165","SOYBEANS",1,1
"KS","20165","WHEAT",1,1
"KS","20171","CORN",1,1
"KS","20171","SORGHUM",1,1
"KS","20171","WHEAT",1,1
"KS","20177","CORN",1,1
"KS","20177","SOYBEANS",1,1
"KS","20177","WHEAT",1,NA
"KS","20181","CORN",1,1
"KS","20181","SORGHUM",1,1
"KS","20181","WHEAT",1,1
"KS","20185","CORN",1,1
"KS","20185","SORGHUM",1,1
"KS","20185","WHEAT",1,1
"KS","20197","CORN",1,1
"KS","20197","SOYBEANS",1,1
"KS","20197","WHEAT",1,NA
"KS","20203","CORN",1,1
"KS","20203","SORGHUM",1,1
"KS","20203","WHEAT",1,1
"KS","20205","CORN",1,1
"KS","20205","SOYBEANS",1,1
"KS","20205","WHEAT",1,1
"KY","21001","CORN",1,1
"KY","21001","SOYBEANS",1,1
"KY","21001","TOBACCO",1,NA
"KY","21007","CORN",1,1
"KY","21007","SOYBEANS",1,1
"KY","21007","WHEAT",1,NA
"KY","21009","CORN",1,1
"KY","21009","SOYBEANS",1,1
"KY","21009","WHEAT",1,1
"KY","21011","CORN",1,1
"KY","21011","SOYBEANS",1,1
"KY","21011","TOBACCO",1,NA
"KY","21015","CORN",1,1
"KY","21015","SOYBEANS",1,1
"KY","21015","TOBACCO",1,NA
"KY","21021","CORN",1,1
"KY","21021","SOYBEANS",1,1
"KY","21021","TOBACCO",1,NA
"KY","21035","CORN",1,1
"KY","21035","SOYBEANS",1,1
"KY","21035","WHEAT",1,NA
"KY","21039","CORN",1,1
"KY","21039","SOYBEANS",1,1
"KY","21039","WHEAT",1,1
"KY","21041","CORN",1,1
"KY","21041","SOYBEANS",1,1
"KY","21041","TOBACCO",1,NA
"KY","21049","CORN",1,1
"KY","21049","SOYBEANS",1,1
"KY","21049","TOBACCO",1,NA
"KY","21055","CORN",1,1
"KY","21055","SOYBEANS",1,1
"KY","21055","WHEAT",1,NA
"KY","21069","CORN",1,1
"KY","21069","SOYBEANS",1,1
"KY","21069","TOBACCO",1,NA
"KY","21075","CORN",1,1
"KY","21075","SOYBEANS",1,1
"KY","21075","WHEAT",1,NA
"KY","21083","CORN",1,1
"KY","21083","SOYBEANS",1,1
"KY","21083","WHEAT",1,NA
"KY","21085","CORN",1,1
"KY","21085","SOYBEANS",1,1
"KY","21085","WHEAT",1,1
"KY","21087","CORN",1,1
"KY","21087","SOYBEANS",1,1
"KY","21087","TOBACCO",1,NA
"KY","21097","CORN",1,1
"KY","21097","SOYBEANS",1,1
"KY","21097","TOBACCO",1,NA
"KY","21099","CORN",1,1
"KY","21099","SOYBEANS",1,1
"KY","21099","TOBACCO",1,NA
"KY","21105","CORN",1,1
"KY","21105","SOYBEANS",1,1
"KY","21105","WHEAT",1,NA
"KY","21113","CORN",1,1
"KY","21113","SOYBEANS",1,1
"KY","21113","TOBACCO",1,NA
"KY","21145","CORN",1,1
"KY","21145","SOYBEANS",1,1
"KY","21145","WHEAT",1,NA
"KY","21149","CORN",1,1
"KY","21149","SOYBEANS",1,1
"KY","21149","WHEAT",1,NA
"KY","21157","CORN",1,1
"KY","21157","SOYBEANS",1,1
"KY","21157","WHEAT",1,NA
"KY","21161","CORN",1,1
"KY","21161","SOYBEANS",1,1
"KY","21161","TOBACCO",1,NA
"KY","21167","CORN",1,1
"KY","21167","SOYBEANS",1,1
"KY","21167","TOBACCO",1,NA
"KY","21169","CORN",1,NA
"KY","21169","SOYBEANS",1,1
"KY","21169","TOBACCO",1,NA
"KY","21177","CORN",1,1
"KY","21177","SOYBEANS",1,1
"KY","21177","TOBACCO",1,NA
"KY","21183","CORN",1,1
"KY","21183","SOYBEANS",1,NA
"KY","21183","WHEAT",1,NA
"KY","21185","CORN",1,1
"KY","21185","SOYBEANS",1,1
"KY","21185","WHEAT",1,NA
"KY","21191","CORN",1,1
"KY","21191","SOYBEANS",1,1
"KY","21191","TOBACCO",1,NA
"KY","21209","CORN",1,1
"KY","21209","SOYBEANS",1,1
"KY","21209","TOBACCO",1,NA
"KY","21213","CORN",1,1
"KY","21213","SOYBEANS",1,1
"KY","21213","WHEAT",1,NA
"KY","21217","CORN",1,1
"KY","21217","SOYBEANS",1,1
"KY","21217","TOBACCO",1,NA
"KY","21221","CORN",1,1
"KY","21221","SOYBEANS",1,1
"KY","21221","WHEAT",1,NA
"KY","21223","CORN",1,1
"KY","21223","SOYBEANS",1,1
"KY","21223","TOBACCO",1,NA
"KY","21225","CORN",1,1
"KY","21225","SOYBEANS",1,1
"KY","21225","WHEAT",1,1
"KY","21227","CORN",1,1
"KY","21227","SOYBEANS",1,1
"KY","21227","TOBACCO",1,NA
"KY","21229","CORN",1,1
"KY","21229","SOYBEANS",1,1
"KY","21229","TOBACCO",1,NA
"KY","21231","CORN",1,1
"KY","21231","SOYBEANS",1,1
"KY","21231","WHEAT",1,NA
"KY","21239","CORN",1,1
"KY","21239","SOYBEANS",1,1
"KY","21239","TOBACCO",1,NA
"LA","22017","CORN",1,1
"LA","22017","COTTON",1,1
"LA","22017","SOYBEANS",1,1
"LA","22035","CORN",1,NA
"LA","22035","COTTON",1,NA
"LA","22035","SOYBEANS",1,1
"LA","22041","CORN",1,1
"LA","22041","COTTON",1,1
"LA","22041","SOYBEANS",1,1
"LA","22065","CORN",1,1
"LA","22065","COTTON",1,1
"LA","22065","SOYBEANS",1,1
"LA","22067","CORN",1,1
"LA","22067","SORGHUM",1,1
"LA","22067","SOYBEANS",1,1
"LA","22083","CORN",1,NA
"LA","22083","COTTON",1,1
"LA","22083","SOYBEANS",1,1
"LA","22097","CORN",1,NA
"LA","22097","SORGHUM",1,NA
"LA","22097","SOYBEANS",1,1
"LA","22107","CORN",1,NA
"LA","22107","COTTON",1,1
"LA","22107","SOYBEANS",1,1
"MD","24005","CORN",1,1
"MD","24005","SOYBEANS",1,1
"MD","24005","WHEAT",1,NA
"MD","24011","CORN",1,1
"MD","24011","SOYBEANS",1,1
"MD","24011","WHEAT",1,NA
"MD","24025","CORN",1,1
"MD","24025","SOYBEANS",1,NA
"MD","24025","WHEAT",1,NA
"MD","24029","CORN",1,1
"MD","24029","SOYBEANS",1,1
"MD","24029","WHEAT",1,NA
"MD","24031","CORN",1,1
"MD","24031","SOYBEANS",1,1
"MD","24031","WHEAT",1,1
"MD","24035","CORN",1,1
"MD","24035","SOYBEANS",1,1
"MD","24035","WHEAT",1,NA
"MD","24039","CORN",1,1
"MD","24039","SOYBEANS",1,1
"MD","24039","WHEAT",1,NA
"MD","24041","CORN",1,1
"MD","24041","SOYBEANS",1,1
"MD","24041","WHEAT",1,NA
"MI","26015","CORN",1,1
"MI","26015","SOYBEANS",1,1
"MI","26015","WHEAT",1,NA
"MI","26021","CORN",1,NA
"MI","26021","SOYBEANS",1,1
"MI","26021","WHEAT",1,NA
"MI","26023","CORN",1,1
"MI","26023","SOYBEANS",1,1
"MI","26023","WHEAT",1,NA
"MI","26025","CORN",1,1
"MI","26025","SOYBEANS",1,1
"MI","26025","WHEAT",1,1
"MI","26027","CORN",1,NA
"MI","26027","SOYBEANS",1,1
"MI","26027","WHEAT",1,1
"MI","26037","CORN",1,1
"MI","26037","SOYBEANS",1,1
"MI","26037","WHEAT",1,NA
"MI","26045","CORN",1,1
"MI","26045","SOYBEANS",1,1
"MI","26045","WHEAT",1,NA
"MI","26049","CORN",1,1
"MI","26049","SOYBEANS",1,1
"MI","26049","WHEAT",1,NA
"MI","26055","CORN",1,1
"MI","26055","OATS",1,1
"MI","26055","WHEAT",1,1
"MI","26065","CORN",1,1
"MI","26065","SOYBEANS",1,1
"MI","26065","WHEAT",1,NA
"MI","26077","CORN",1,1
"MI","26077","SOYBEANS",1,1
"MI","26077","WHEAT",1,1
"MI","26091","CORN",1,1
"MI","26091","SOYBEANS",1,1
"MI","26091","WHEAT",1,NA
"MI","26093","CORN",1,1
"MI","26093","SOYBEANS",1,1
"MI","26093","WHEAT",1,NA
"MI","26099","CORN",1,NA
"MI","26099","SOYBEANS",1,1
"MI","26099","WHEAT",1,1
"MI","26115","CORN",1,1
"MI","26115","SOYBEANS",1,1
"MI","26115","WHEAT",1,NA
"MI","26121","CORN",1,1
"MI","26121","SOYBEANS",1,1
"MI","26121","WHEAT",1,1
"MI","26127","CORN",1,1
"MI","26127","SOYBEANS",1,1
"MI","26127","WHEAT",1,1
"MI","26139","CORN",1,1
"MI","26139","SOYBEANS",1,1
"MI","26139","WHEAT",1,NA
"MI","26149","CORN",1,1
"MI","26149","SOYBEANS",1,1
"MI","26149","WHEAT",1,NA
"MN","27009","CORN",1,1
"MN","27009","OATS",1,1
"MN","27009","SOYBEANS",1,1
"MN","27015","CORN",1,1
"MN","27015","OATS",1,1
"MN","27015","SOYBEANS",1,1
"MN","27019","CORN",1,1
"MN","27019","OATS",1,NA
"MN","27019","SOYBEANS",1,1
"MN","27023","CORN",1,1
"MN","27023","SOYBEANS",1,1
"MN","27023","SUGARBEETS",1,NA
"MN","27025","CORN",1,1
"MN","27025","OATS",1,1
"MN","27025","SOYBEANS",1,1
"MN","27037","CORN",1,1
"MN","27037","OATS",1,1
"MN","27037","SOYBEANS",1,1
"MN","27039","CORN",1,1
"MN","27039","OATS",1,NA
"MN","27039","SOYBEANS",1,1
"MN","27041","CORN",1,1
"MN","27041","OATS",1,1
"MN","27041","SOYBEANS",1,1
"MN","27045","CORN",1,1
"MN","27045","OATS",1,NA
"MN","27045","SOYBEANS",1,1
"MN","27047","CORN",1,1
"MN","27047","OATS",1,NA
"MN","27047","SOYBEANS",1,1
"MN","27049","CORN",1,1
"MN","27049","OATS",1,NA
"MN","27049","SOYBEANS",1,1
"MN","27051","CORN",1,1
"MN","27051","SOYBEANS",1,1
"MN","27051","SUGARBEETS",1,NA
"MN","27055","CORN",1,1
"MN","27055","OATS",1,NA
"MN","27055","SOYBEANS",1,1
"MN","27065","CORN",1,1
"MN","27065","OATS",1,NA
"MN","27065","SOYBEANS",1,1
"MN","27067","CORN",1,1
"MN","27067","SOYBEANS",1,1
"MN","27067","SUGARBEETS",1,NA
"MN","27079","CORN",1,1
"MN","27079","OATS",1,1
"MN","27079","SOYBEANS",1,1
"MN","27087","CORN",1,1
"MN","27087","SOYBEANS",1,NA
"MN","27087","SUGARBEETS",1,NA
"MN","27091","CORN",1,1
"MN","27091","OATS",1,1
"MN","27091","SOYBEANS",1,1
"MN","27097","CORN",1,1
"MN","27097","OATS",1,1
"MN","27097","SOYBEANS",1,1
"MN","27101","CORN",1,NA
"MN","27101","OATS",1,NA
"MN","27101","SOYBEANS",1,1
"MN","27103","CORN",1,1
"MN","27103","OATS",1,NA
"MN","27103","SOYBEANS",1,1
"MN","27105","CORN",1,1
"MN","27105","OATS",1,1
"MN","27105","SOYBEANS",1,1
"MN","27109","CORN",1,1
"MN","27109","OATS",1,1
"MN","27109","SOYBEANS",1,1
"MN","27121","CORN",1,1
"MN","27121","SOYBEANS",1,1
"MN","27121","SUGARBEETS",1,NA
"MN","27127","CORN",1,1
"MN","27127","SOYBEANS",1,1
"MN","27127","SUGARBEETS",1,NA
"MN","27131","CORN",1,1
"MN","27131","OATS",1,1
"MN","27131","SOYBEANS",1,1
"MN","27133","CORN",1,1
"MN","27133","OATS",1,1
"MN","27133","SOYBEANS",1,NA
"MN","27135","CORN",1,1
"MN","27135","OATS",1,1
"MN","27135","SOYBEANS",1,1
"MN","27139","CORN",1,1
"MN","27139","OATS",1,1
"MN","27139","SOYBEANS",1,1
"MN","27143","CORN",1,1
"MN","27143","OATS",1,1
"MN","27143","SOYBEANS",1,1
"MN","27147","CORN",1,1
"MN","27147","OATS",1,1
"MN","27147","SOYBEANS",1,1
"MN","27149","CORN",1,NA
"MN","27149","SOYBEANS",1,NA
"MN","27149","SUGARBEETS",1,NA
"MN","27153","CORN",1,1
"MN","27153","OATS",1,1
"MN","27153","SOYBEANS",1,1
"MN","27155","CORN",1,1
"MN","27155","SOYBEANS",1,1
"MN","27155","SUGARBEETS",1,NA
"MN","27157","CORN",1,NA
"MN","27157","OATS",1,NA
"MN","27157","SOYBEANS",1,1
"MN","27159","CORN",1,1
"MN","27159","OATS",1,1
"MN","27159","SOYBEANS",1,1
"MN","27163","CORN",1,1
"MN","27163","OATS",1,1
"MN","27163","SOYBEANS",1,1
"MN","27167","CORN",1,1
"MN","27167","SOYBEANS",1,1
"MN","27167","SUGARBEETS",1,NA
"MN","27169","CORN",1,1
"MN","27169","OATS",1,1
"MN","27169","SOYBEANS",1,1
"MN","27171","CORN",1,1
"MN","27171","OATS",1,1
"MN","27171","SOYBEANS",1,1
"MN","27173","CORN",1,1
"MN","27173","SOYBEANS",1,1
"MN","27173","SUGARBEETS",1,NA
"MS","28013","CORN",1,1
"MS","28013","COTTON",1,1
"MS","28013","SOYBEANS",1,1
"MS","28015","CORN",1,1
"MS","28015","COTTON",1,1
"MS","28015","SOYBEANS",1,1
"MS","28033","CORN",1,NA
"MS","28033","SOYBEANS",1,1
"MS","28033","WHEAT",1,NA
"MS","28049","CORN",1,1
"MS","28049","COTTON",1,1
"MS","28049","SOYBEANS",1,1
"MS","28051","CORN",1,1
"MS","28051","COTTON",1,1
"MS","28051","SOYBEANS",1,1
"MS","28055","CORN",1,1
"MS","28055","COTTON",1,1
"MS","28055","SOYBEANS",1,1
"MS","28087","CORN",1,1
"MS","28087","COTTON",1,1
"MS","28087","SOYBEANS",1,1
"MS","28089","CORN",1,1
"MS","28089","COTTON",1,1
"MS","28089","SOYBEANS",1,1
"MS","28095","CORN",1,1
"MS","28095","COTTON",1,1
"MS","28095","SOYBEANS",1,1
"MS","28103","CORN",1,1
"MS","28103","COTTON",1,1
"MS","28103","SOYBEANS",1,1
"MS","28107","CORN",1,1
"MS","28107","COTTON",1,1
"MS","28107","SOYBEANS",1,1
"MS","28125","CORN",1,NA
"MS","28125","COTTON",1,1
"MS","28125","SOYBEANS",1,1
"MO","29001","CORN",1,1
"MO","29001","SOYBEANS",1,1
"MO","29001","WHEAT",1,NA
"MO","29003","CORN",1,1
"MO","29003","SOYBEANS",1,1
"MO","29003","WHEAT",1,1
"MO","29011","CORN",1,1
"MO","29011","SOYBEANS",1,1
"MO","29011","WHEAT",1,NA
"MO","29015","CORN",1,1
"MO","29015","SOYBEANS",1,1
"MO","29015","WHEAT",1,NA
"MO","29017","CORN",1,1
"MO","29017","SOYBEANS",1,1
"MO","29017","WHEAT",1,NA
"MO","29021","CORN",1,1
"MO","29021","SOYBEANS",1,1
"MO","29021","WHEAT",1,NA
"MO","29023","CORN",1,NA
"MO","29023","SOYBEANS",1,NA
"MO","29023","WHEAT",1,NA
"MO","29025","CORN",1,1
"MO","29025","SOYBEANS",1,1
"MO","29025","WHEAT",1,NA
"MO","29027","CORN",1,1
"MO","29027","SOYBEANS",1,1
"MO","29027","WHEAT",1,NA
"MO","29031","CORN",1,1
"MO","29031","SOYBEANS",1,1
"MO","29031","WHEAT",1,NA
"MO","29033","CORN",1,1
"MO","29033","SOYBEANS",1,1
"MO","29033","WHEAT",1,NA
"MO","29037","CORN",1,1
"MO","29037","SOYBEANS",1,1
"MO","29037","WHEAT",1,NA
"MO","29039","CORN",1,1
"MO","29039","SOYBEANS",1,1
"MO","29039","WHEAT",1,1
"MO","29041","CORN",1,1
"MO","29041","SOYBEANS",1,1
"MO","29041","WHEAT",1,NA
"MO","29047","CORN",1,1
"MO","29047","SOYBEANS",1,1
"MO","29047","WHEAT",1,NA
"MO","29051","CORN",1,1
"MO","29051","SOYBEANS",1,1
"MO","29051","WHEAT",1,NA
"MO","29053","CORN",1,1
"MO","29053","SOYBEANS",1,1
"MO","29053","WHEAT",1,1
"MO","29057","CORN",1,1
"MO","29057","SOYBEANS",1,1
"MO","29057","WHEAT",1,1
"MO","29061","CORN",1,1
"MO","29061","SOYBEANS",1,1
"MO","29061","WHEAT",1,1
"MO","29071","CORN",1,1
"MO","29071","SOYBEANS",1,1
"MO","29071","WHEAT",1,NA
"MO","29073","CORN",1,1
"MO","29073","SOYBEANS",1,1
"MO","29073","WHEAT",1,NA
"MO","29075","CORN",1,1
"MO","29075","SOYBEANS",1,1
"MO","29075","WHEAT",1,NA
"MO","29077","CORN",1,1
"MO","29077","SOYBEANS",1,1
"MO","29077","WHEAT",1,NA
"MO","29079","CORN",1,1
"MO","29079","SOYBEANS",1,1
"MO","29079","WHEAT",1,NA
"MO","29083","CORN",1,1
"MO","29083","SOYBEANS",1,1
"MO","29083","WHEAT",1,NA
"MO","29089","CORN",1,1
"MO","29089","SOYBEANS",1,1
"MO","29089","WHEAT",1,NA
"MO","29095","CORN",1,1
"MO","29095","SOYBEANS",1,1
"MO","29095","WHEAT",1,1
"MO","29097","CORN",1,1
"MO","29097","SOYBEANS",1,1
"MO","29097","WHEAT",1,1
"MO","29099","CORN",1,1
"MO","29099","SOYBEANS",1,NA
"MO","29099","WHEAT",1,NA
"MO","29101","CORN",1,1
"MO","29101","SOYBEANS",1,1
"MO","29101","WHEAT",1,NA
"MO","29103","CORN",1,1
"MO","29103","SOYBEANS",1,1
"MO","29103","WHEAT",1,NA
"MO","29107","CORN",1,1
"MO","29107","SOYBEANS",1,1
"MO","29107","WHEAT",1,NA
"MO","29109","CORN",1,1
"MO","29109","SOYBEANS",1,1
"MO","29109","WHEAT",1,NA
"MO","29111","CORN",1,1
"MO","29111","SOYBEANS",1,1
"MO","29111","WHEAT",1,NA
"MO","29113","CORN",1,1
"MO","29113","SOYBEANS",1,1
"MO","29113","WHEAT",1,NA
"MO","29115","CORN",1,1
"MO","29115","SOYBEANS",1,1
"MO","29115","WHEAT",1,NA
"MO","29117","CORN",1,1
"MO","29117","SOYBEANS",1,1
"MO","29117","WHEAT",1,NA
"MO","29127","CORN",1,1
"MO","29127","SOYBEANS",1,1
"MO","29127","WHEAT",1,NA
"MO","29133","CORN",1,NA
"MO","29133","SOYBEANS",1,1
"MO","29133","WHEAT",1,NA
"MO","29135","CORN",1,1
"MO","29135","SOYBEANS",1,1
"MO","29135","WHEAT",1,NA
"MO","29137","CORN",1,1
"MO","29137","SOYBEANS",1,1
"MO","29137","WHEAT",1,NA
"MO","29139","CORN",1,1
"MO","29139","SOYBEANS",1,1
"MO","29139","WHEAT",1,NA
"MO","29141","CORN",1,1
"MO","29141","SOYBEANS",1,1
"MO","29141","WHEAT",1,1
"MO","29145","CORN",1,1
"MO","29145","SOYBEANS",1,1
"MO","29145","WHEAT",1,NA
"MO","29147","CORN",1,1
"MO","29147","SOYBEANS",1,1
"MO","29147","WHEAT",1,NA
"MO","29151","CORN",1,1
"MO","29151","SOYBEANS",1,1
"MO","29151","WHEAT",1,NA
"MO","29157","CORN",1,1
"MO","29157","SOYBEANS",1,1
"MO","29157","WHEAT",1,NA
"MO","29159","CORN",1,1
"MO","29159","SOYBEANS",1,1
"MO","29159","WHEAT",1,NA
"MO","29163","CORN",1,1
"MO","29163","SOYBEANS",1,1
"MO","29163","WHEAT",1,NA
"MO","29167","CORN",1,1
"MO","29167","SOYBEANS",1,1
"MO","29167","WHEAT",1,1
"MO","29173","CORN",1,1
"MO","29173","SOYBEANS",1,1
"MO","29173","WHEAT",1,NA
"MO","29175","CORN",1,1
"MO","29175","SOYBEANS",1,1
"MO","29175","WHEAT",1,NA
"MO","29177","CORN",1,1
"MO","29177","SOYBEANS",1,1
"MO","29177","WHEAT",1,NA
"MO","29183","CORN",1,1
"MO","29183","SOYBEANS",1,1
"MO","29183","WHEAT",1,NA
"MO","29185","CORN",1,1
"MO","29185","SOYBEANS",1,1
"MO","29185","WHEAT",1,NA
"MO","29186","CORN",1,1
"MO","29186","SOYBEANS",1,1
"MO","29186","WHEAT",1,NA
"MO","29189","CORN",1,1
"MO","29189","SOYBEANS",1,NA
"MO","29189","WHEAT",1,NA
"MO","29199","CORN",1,1
"MO","29199","SOYBEANS",1,1
"MO","29199","WHEAT",1,NA
"MO","29201","CORN",1,NA
"MO","29201","SOYBEANS",1,NA
"MO","29201","WHEAT",1,NA
"MO","29217","CORN",1,1
"MO","29217","SOYBEANS",1,1
"MO","29217","WHEAT",1,NA
"MO","29219","CORN",1,1
"MO","29219","SOYBEANS",1,1
"MO","29219","WHEAT",1,NA
"NE","31001","CORN",1,NA
"NE","31001","SOYBEANS",1,NA
"NE","31001","WHEAT",1,1
"NE","31013","CORN",1,NA
"NE","31013","SUGARBEETS",1,NA
"NE","31013","WHEAT",1,1
"NE","31019","CORN",1,NA
"NE","31019","SOYBEANS",1,1
"NE","31019","WHEAT",1,1
"NE","31023","CORN",1,1
"NE","31023","SOYBEANS",1,1
"NE","31023","WHEAT",1,1
"NE","31025","CORN",1,1
"NE","31025","SOYBEANS",1,1
"NE","31025","WHEAT",1,1
"NE","31027","CORN",1,1
"NE","31027","OATS",1,1
"NE","31027","SOYBEANS",1,1
"NE","31033","CORN",1,1
"NE","31033","SUGARBEETS",1,NA
"NE","31033","WHEAT",1,1
"NE","31035","CORN",1,1
"NE","31035","SOYBEANS",1,1
"NE","31035","WHEAT",1,1
"NE","31039","CORN",1,1
"NE","31039","OATS",1,1
"NE","31039","SOYBEANS",1,1
"NE","31041","CORN",1,1
"NE","31041","SOYBEANS",1,1
"NE","31041","WHEAT",1,1
"NE","31047","CORN",1,NA
"NE","31047","SOYBEANS",1,NA
"NE","31047","WHEAT",1,1
"NE","31051","CORN",1,1
"NE","31051","OATS",1,1
"NE","31051","SOYBEANS",1,1
"NE","31061","CORN",1,1
"NE","31061","SOYBEANS",1,1
"NE","31061","WHEAT",1,1
"NE","31065","CORN",1,1
"NE","31065","SOYBEANS",1,1
"NE","31065","WHEAT",1,1
"NE","31073","CORN",1,1
"NE","31073","SOYBEANS",1,1
"NE","31073","WHEAT",1,1
"NE","31081","CORN",1,1
"NE","31081","SOYBEANS",1,1
"NE","31081","WHEAT",1,1
"NE","31083","CORN",1,1
"NE","31083","SOYBEANS",1,1
"NE","31083","WHEAT",1,1
"NE","31085","CORN",1,1
"NE","31085","SORGHUM",1,1
"NE","31085","WHEAT",1,1
"NE","31087","CORN",1,1
"NE","31087","SORGHUM",1,1
"NE","31087","WHEAT",1,1
"NE","31097","CORN",1,1
"NE","31097","SOYBEANS",1,1
"NE","31097","WHEAT",1,1
"NE","31099","CORN",1,NA
"NE","31099","SOYBEANS",1,NA
"NE","31099","WHEAT",1,1
"NE","31105","CORN",1,1
"NE","31105","SUGARBEETS",1,NA
"NE","31105","WHEAT",1,1
"NE","31107","CORN",1,1
"NE","31107","OATS",1,1
"NE","31107","SOYBEANS",1,1
"NE","31109","CORN",1,1
"NE","31109","SOYBEANS",1,1
"NE","31109","WHEAT",1,1
"NE","31111","CORN",1,1
"NE","31111","SOYBEANS",1,NA
"NE","31111","WHEAT",1,1
"NE","31123","CORN",1,1
"NE","31123","SUGARBEETS",1,NA
"NE","31123","WHEAT",1,1
"NE","31127","CORN",1,1
"NE","31127","SOYBEANS",1,1
"NE","31127","WHEAT",1,1
"NE","31131","CORN",1,1
"NE","31131","SOYBEANS",1,1
"NE","31131","WHEAT",1,1
"NE","31135","CORN",1,1
"NE","31135","SOYBEANS",1,1
"NE","31135","WHEAT",1,1
"NE","31137","CORN",1,NA
"NE","31137","SOYBEANS",1,NA
"NE","31137","WHEAT",1,1
"NE","31141","CORN",1,1
"NE","31141","SOYBEANS",1,1
"NE","31141","WHEAT",1,1
"NE","31147","CORN",1,1
"NE","31147","SOYBEANS",1,1
"NE","31147","WHEAT",1,NA
"NE","31151","CORN",1,1
"NE","31151","SOYBEANS",1,1
"NE","31151","WHEAT",1,1
"NE","31159","CORN",1,1
"NE","31159","SOYBEANS",1,1
"NE","31159","WHEAT",1,1
"NE","31165","CORN",1,1
"NE","31165","SUGARBEETS",1,NA
"NE","31165","WHEAT",1,1
"NE","31173","CORN",1,1
"NE","31173","OATS",1,1
"NE","31173","SOYBEANS",1,1
"NJ","34005","CORN",1,1
"NJ","34005","SOYBEANS",1,1
"NJ","34005","WHEAT",1,NA
"NJ","34011","CORN",1,1
"NJ","34011","SOYBEANS",1,1
"NJ","34011","WHEAT",1,NA
"NJ","34019","CORN",1,1
"NJ","34019","SOYBEANS",1,1
"NJ","34019","WHEAT",1,NA
"NY","36009","CORN",1,1
"NY","36009","OATS",1,NA
"NY","36009","SOYBEANS",1,NA
"NY","36013","CORN",1,NA
"NY","36013","OATS",1,NA
"NY","36013","SOYBEANS",1,1
"NY","36021","CORN",1,1
"NY","36021","OATS",1,NA
"NY","36021","SOYBEANS",1,1
"NY","36023","CORN",1,NA
"NY","36023","OATS",1,1
"NY","36023","SOYBEANS",1,NA
"NY","36029","CORN",1,1
"NY","36029","OATS",1,NA
"NY","36029","SOYBEANS",1,1
"NY","36053","CORN",1,NA
"NY","36053","OATS",1,1
"NY","36053","SOYBEANS",1,NA
"NY","36055","CORN",1,1
"NY","36055","SOYBEANS",1,1
"NY","36055","WHEAT",1,NA
"NY","36057","CORN",1,NA
"NY","36057","OATS",1,1
"NY","36057","SOYBEANS",1,1
"NY","36077","CORN",1,NA
"NY","36077","OATS",1,NA
"NY","36077","SOYBEANS",1,NA
"NY","36109","CORN",1,NA
"NY","36109","OATS",1,1
"NY","36109","SOYBEANS",1,1
"NY","36121","CORN",1,NA
"NY","36121","OATS",1,1
"NY","36121","SOYBEANS",1,1
"NC","37001","CORN",1,1
"NC","37001","SOYBEANS",1,1
"NC","37001","WHEAT",1,1
"NC","37003","CORN",1,1
"NC","37003","SOYBEANS",1,1
"NC","37003","WHEAT",1,1
"NC","37007","CORN",1,1
"NC","37007","SOYBEANS",1,1
"NC","37007","WHEAT",1,NA
"NC","37025","CORN",1,1
"NC","37025","SOYBEANS",1,1
"NC","37025","WHEAT",1,1
"NC","37033","CORN",1,1
"NC","37033","SOYBEANS",1,1
"NC","37033","WHEAT",1,1
"NC","37035","CORN",1,1
"NC","37035","SOYBEANS",1,1
"NC","37035","WHEAT",1,1
"NC","37037","CORN",1,1
"NC","37037","SOYBEANS",1,1
"NC","37037","WHEAT",1,1
"NC","37045","CORN",1,1
"NC","37045","SOYBEANS",1,1
"NC","37045","WHEAT",1,1
"NC","37053","CORN",1,NA
"NC","37053","SOYBEANS",1,1
"NC","37053","WHEAT",1,NA
"NC","37057","CORN",1,1
"NC","37057","SOYBEANS",1,1
"NC","37057","WHEAT",1,1
"NC","37059","CORN",1,1
"NC","37059","SOYBEANS",1,1
"NC","37059","WHEAT",1,1
"NC","37069","CORN",1,1
"NC","37069","SOYBEANS",1,1
"NC","37069","WHEAT",1,NA
"NC","37077","CORN",1,1
"NC","37077","SOYBEANS",1,1
"NC","37077","WHEAT",1,NA
"NC","37081","CORN",1,1
"NC","37081","SOYBEANS",1,1
"NC","37081","WHEAT",1,1
"NC","37097","CORN",1,1
"NC","37097","SOYBEANS",1,1
"NC","37097","WHEAT",1,1
"NC","37105","CORN",1,1
"NC","37105","SOYBEANS",1,1
"NC","37105","WHEAT",1,1
"NC","37109","CORN",1,1
"NC","37109","SOYBEANS",1,1
"NC","37109","WHEAT",1,1
"NC","37125","CORN",1,1
"NC","37125","SOYBEANS",1,1
"NC","37125","WHEAT",1,1
"NC","37133","CORN",1,1
"NC","37133","SOYBEANS",1,1
"NC","37133","WHEAT",1,NA
"NC","37135","CORN",1,1
"NC","37135","SOYBEANS",1,1
